house_size_marla,num_residents,working_residents,urban_rural,energy_saving_appliances,weekend,month,temperature,num_lights,hours_lights,num_fans,hours_fans,num_AC,hours_AC,num_fridge,num_washing_machine,hours_washing_machine,num_TV,hours_TV,num_computer,hours_computer,num_water_heater,hours_water_heater,num_oven,hours_oven,num_microwave,hours_microwave,num_iron,hours_iron,num_water_pump,hours_water_pump,total_appliances,avg_daily_kwh,kwh_per_resident,monthly_kwh
8,6,3,Urban,0,0,7,33.5,6,3.6,4,12.839999999999998,2,13.56,2,0,0.7,1,6.2,1,4.4,2,3.2,0,0.2,0,1.9,1,0.1,0,0.0,19,80.3,401.7,2410.0
37,3,3,Urban,0,0,7,36.4,22,5.8,3,9.719999999999999,5,11.88,2,2,0.7,3,4.1,1,5.3,3,1.1,2,0.0,1,0.5,1,0.0,0,1.8,45,142.1,1421.4,4264.3
4,7,1,Urban,1,1,5,34.5,5,6.8,3,6.96,0,0.12,2,0,0.77,4,2.75,2,2.0,1,3.4,1,1.6500000000000001,1,0.9,0,0.6,1,0.3,20,21.7,92.9,650.2
42,3,1,Urban,0,0,6,35.0,13,5.4,4,11.52,4,12.839999999999998,1,0,0.22000000000000003,5,4.840000000000001,3,1.0,1,3.3,2,1.2100000000000002,2,0.9,0,0.7,0,2.6,35,119.7,1197.0,3591.1
1,7,2,Rural,1,0,4,28.8,18,4.4,1,8.1,0,2.5,2,2,0.3,1,5.7,3,4.1,0,3.1,0,0.5,1,0.9,0,0.2,1,2.6,29,16.9,72.5,507.3
8,4,2,Urban,0,0,6,39.7,14,4.5,4,11.88,1,3.5999999999999996,2,1,0.8,4,3.9,0,0.9,1,2.2,0,0.9,0,1.6,0,0.3,1,2.5,28,33.7,252.7,1010.8
13,3,1,Rural,0,1,11,18.3,22,7.2,7,8.0,2,9.8,2,0,0.11000000000000001,4,8.25,3,3.3,3,0.2,1,1.7600000000000002,1,1.4,1,0.4,0,2.1,46,51.5,515.0,1544.9
15,6,1,Urban,0,1,12,13.4,22,7.1,2,11.0,3,6.2,2,2,0.33,4,3.5200000000000005,2,6.4,3,1.4,0,0.66,1,0.3,1,0.1,0,0.4,42,55.6,277.9,1667.2
12,8,2,Urban,0,0,8,32.1,14,6.4,6,14.399999999999999,3,5.88,1,0,0.5,1,2.4,0,1.7,1,0.1,0,2.0,1,1.9,1,0.9,0,1.4,28,49.3,184.7,1477.8
14,4,1,Rural,1,0,7,28.2,7,5.9,6,11.04,4,0.0,1,1,0.4,4,5.7,3,1.4,3,1.0,1,0.8,1,1.1,0,0.6,0,1.5,31,22.2,166.6,666.5
79,8,3,Rural,0,0,12,9.9,20,4.1,3,10.4,3,3.7,1,1,0.9900000000000001,4,4.07,0,4.8,2,2.4,2,0.77,1,0.5,0,0.7,1,1.2,38,49.6,185.8,1486.7
23,4,3,Rural,1,0,4,29.7,16,7.3,7,4.4,4,7.4,1,2,0.3,5,1.3,1,5.8,1,1.4,1,1.6,2,1.0,1,0.3,1,2.1,42,68.3,512.4,2049.4
1,6,1,Rural,0,0,3,22.3,9,5.9,6,5.3,3,1.1,1,2,0.4,3,3.1,1,4.0,2,2.4,0,0.9,0,1.6,0,0.9,0,1.9,27,31.8,159.0,954.1
19,4,1,Rural,0,0,6,39.3,14,7.3,2,5.64,2,7.919999999999999,1,1,0.2,2,7.6,2,5.0,3,1.9,1,0.1,1,1.2,1,0.3,0,0.2,30,63.0,472.4,1889.7
58,3,3,Urban,0,0,3,27.6,23,4.0,4,8.6,2,0.1,1,1,0.9,4,2.4,2,6.5,1,0.2,1,1.8,1,1.7,1,0.3,0,1.0,41,18.7,186.6,559.8
12,5,3,Urban,0,1,6,32.6,8,6.1,6,7.199999999999999,2,9.48,2,2,1.1,4,5.720000000000001,1,5.2,2,3.2,1,0.66,1,0.3,0,0.9,0,2.5,29,72.3,434.0,2169.9
0,5,2,Urban,1,0,1,14.8,5,6.4,2,7.1,0,0.7,1,0,0.2,1,3.4,3,7.8,1,1.7,1,0.4,1,0.1,1,0.8,1,2.1,17,17.9,107.3,536.7
49,7,1,Urban,0,0,5,33.4,23,5.6,6,9.12,4,0.96,1,2,0.6,3,5.5,2,6.4,3,0.7,2,1.1,2,0.5,1,0.0,0,2.3,49,37.5,160.6,1124.3
22,7,3,Urban,0,1,6,34.9,18,3.1,6,9.719999999999999,5,10.44,2,2,0.8910000000000001,2,6.732,0,4.5,2,3.3,1,1.7820000000000003,2,0.5,0,0.3,0,2.8,40,139.7,598.9,4192.2
27,3,1,Urban,0,1,4,36.0,13,5.3,6,11.1,3,8.7,1,1,0.44000000000000006,4,4.4,2,0.4,1,3.4,2,0.11000000000000001,2,1.2,0,0.4,0,2.7,35,79.3,793.0,2379.1
2,6,3,Urban,0,0,12,11.6,15,5.7,5,6.7,0,2.4,2,2,0.2,3,4.2,3,5.4,2,2.1,0,0.6,0,0.9,1,0.4,0,2.4,33,31.4,157.1,942.6
7,3,3,Urban,0,0,8,33.4,8,6.1,1,6.84,1,1.32,1,1,0.2,2,4.8,2,5.4,2,2.7,1,0.1,1,1.5,0,0.3,0,1.0,20,33.2,331.6,994.9
24,7,1,Rural,0,0,8,34.4,11,4.7,4,6.119999999999999,2,11.28,2,0,0.9,5,2.4,2,4.4,2,2.7,2,1.1,2,1.1,0,0.6,0,1.9,32,77.8,333.4,2333.7
6,4,2,Urban,0,0,8,31.9,15,7.3,1,7.319999999999999,2,11.16,2,1,0.33,1,8.14,3,6.5,0,3.6,1,0.55,0,0.9,0,0.1,0,1.3,26,50.0,374.8,1499.0
20,8,3,Rural,0,0,2,13.5,11,5.9,3,9.3,4,2.4,1,1,0.7200000000000001,5,4.41,0,0.3,1,3.1,1,1.8,1,0.9,1,1.0,0,2.9,29,37.4,140.2,1121.2
29,3,1,Rural,0,0,7,36.3,14,7.7,7,13.2,3,4.2,2,0,0.4,3,3.6,3,0.8,1,3.8,2,0.7,2,0.5,1,0.2,1,3.0,39,67.7,676.7,2030.2
14,3,3,Urban,0,0,9,30.8,8,6.0,7,5.4,1,2.6,1,1,0.8,1,5.0,1,3.7,1,1.5,0,1.1,0,1.9,0,0.5,1,0.2,22,18.4,184.1,552.4
74,6,1,Urban,0,1,1,15.4,15,6.1,3,11.6,4,6.6,1,1,0.44000000000000006,5,7.920000000000001,1,7.1,2,3.9,2,1.87,2,0.0,1,0.7,1,0.8,38,85.1,425.6,2553.8
55,7,1,Urban,0,0,9,29.4,20,7.1,3,4.6,5,7.7,2,2,0.8,5,4.3,1,3.3,1,0.5,2,1.8,1,1.6,1,0.0,1,2.1,44,89.4,383.3,2683.3
31,3,3,Urban,0,0,9,36.3,16,7.1,4,6.9,5,11.3,1,2,0.1,2,2.5,3,1.8,1,0.4,1,1.7,2,0.3,0,0.3,0,1.5,37,122.3,1223.3,3670.0
0,4,2,Urban,0,1,11,22.6,6,5.4,1,7.7,0,2.4,1,2,0.55,1,8.36,0,8.0,0,0.6,0,1.4300000000000002,1,1.1,0,0.7,1,0.9,13,8.9,67.0,268.0
6,8,3,Urban,0,1,4,22.8,19,3.2,2,4.5,2,6.3,1,0,0.55,4,8.690000000000001,3,4.8,0,3.0,0,1.32,0,0.8,1,0.6,1,1.9,33,35.1,131.6,1053.0
16,4,3,Rural,1,0,6,37.3,18,6.9,2,13.44,1,1.68,1,2,0.7,4,6.9,1,1.6,1,2.9,0,0.8,1,0.9,1,0.6,1,0.3,33,27.2,203.9,815.5
8,5,2,Urban,0,1,11,22.3,12,6.6,3,6.4,0,5.7,1,2,0.44000000000000006,4,5.5,3,1.3,1,4.0,0,0.55,0,1.7,1,0.8,0,2.8,27,26.5,158.9,794.3
74,7,2,Urban,0,0,6,35.7,18,7.6,4,10.799999999999999,5,11.4,2,2,0.1,4,4.5,1,4.2,1,1.8,2,2.0,2,0.3,0,0.6,1,2.3,42,135.9,582.4,4076.5
5,4,1,Rural,1,0,2,14.8,14,5.1,2,5.3,0,3.7,1,2,0.2,4,4.2,1,2.6,0,2.3,0,0.2,0,2.0,1,0.6,1,0.8,26,10.3,77.4,309.5
18,6,1,Urban,0,1,11,20.1,9,6.1,2,11.1,4,7.1,2,1,0.6930000000000001,4,2.871,0,1.6,1,3.5,1,1.683,0,1.3,0,0.2,0,2.4,24,65.1,325.7,1953.9
11,8,2,Urban,0,0,8,33.6,22,5.9,5,12.96,1,9.719999999999999,1,2,0.81,3,5.13,2,7.4,1,0.1,1,0.18000000000000002,1,0.0,0,1.0,0,2.4,39,34.7,130.0,1040.3
23,7,2,Urban,1,0,4,31.9,13,5.2,4,5.2,4,2.1,1,0,0.54,2,6.39,0,1.0,1,2.1,2,1.53,2,1.6,0,0.6,0,1.9,29,36.0,154.4,1080.6
8,4,3,Urban,0,1,8,29.7,11,5.8,2,10.08,3,0.6,2,0,0.44000000000000006,1,1.6500000000000001,3,6.8,0,2.2,0,0.22000000000000003,1,1.9,1,0.6,1,1.8,25,22.1,165.8,663.1
15,3,2,Rural,0,0,7,36.0,20,5.2,7,6.359999999999999,1,2.52,1,2,0.1,4,3.1,0,4.0,3,0.5,0,0.5,1,0.3,0,0.6,1,2.5,40,32.0,320.2,960.7
11,7,3,Urban,0,0,2,16.9,17,3.9,4,11.3,1,6.7,1,1,0.18000000000000002,3,3.9600000000000004,0,7.8,3,0.3,1,1.8,0,1.2,1,0.3,0,2.6,32,25.5,109.3,765.0
60,4,3,Urban,0,0,4,30.4,22,5.6,2,7.9,3,7.0,2,0,0.36000000000000004,4,2.3400000000000003,0,8.0,3,1.0,2,1.26,2,1.4,1,0.6,1,0.3,42,66.8,500.8,2003.1
3,3,3,Urban,0,1,2,13.4,5,3.8,6,4.9,2,7.9,1,2,0.0,2,2.53,0,2.2,2,3.5,0,0.33,1,1.9,0,0.3,1,0.7,22,55.8,557.9,1673.8
63,5,2,Urban,0,0,4,26.3,13,6.2,7,7.4,3,6.4,2,0,0.3,4,6.7,3,2.2,2,3.4,2,0.3,2,1.2,0,0.1,0,1.1,38,73.8,442.6,2213.0
50,8,2,Urban,0,0,5,31.2,10,6.8,5,7.8,3,6.6,2,1,0.6,4,4.9,1,3.0,2,2.4,1,0.3,2,1.1,0,0.9,0,1.2,31,64.3,241.1,1929.1
13,7,3,Rural,0,0,9,29.7,8,3.8,7,6.5,1,10.5,1,0,0.4,1,7.9,0,6.0,2,3.4,1,0.9,1,1.8,1,0.6,0,0.0,23,53.8,230.7,1614.9
42,7,2,Urban,1,0,8,31.0,25,4.3,5,8.76,5,3.36,2,2,0.7200000000000001,5,1.08,3,6.6,2,3.7,2,0.45,1,0.0,1,0.8,1,0.9,54,66.0,282.9,1980.2
4,4,1,Rural,0,0,7,31.3,19,4.3,4,10.44,1,7.199999999999999,2,0,0.7,2,7.4,2,4.5,2,3.0,1,0.3,0,1.4,0,0.7,0,2.6,33,50.8,381.1,1524.3
71,5,1,Rural,1,0,4,28.7,18,4.4,5,9.6,5,6.8,2,2,0.9,4,6.7,0,3.5,3,2.8,2,0.5,1,0.3,1,0.3,1,0.4,44,96.1,576.4,2882.2
29,6,3,Urban,0,0,7,34.0,11,7.0,6,6.48,2,1.68,2,1,0.3,4,7.4,0,4.3,2,3.9,2,0.8,2,1.1,0,0.9,0,0.1,32,54.3,271.4,1628.5
13,4,2,Urban,0,1,5,33.6,20,4.9,2,7.56,2,12.96,2,2,0.77,2,1.4300000000000002,2,2.2,1,0.9,1,0.66,1,1.5,1,0.8,0,2.7,36,63.6,477.1,1908.3
10,4,1,Rural,0,1,5,32.5,18,5.2,5,7.08,3,9.48,2,0,0.9900000000000001,3,7.370000000000001,3,4.8,1,3.4,0,1.54,0,0.8,0,0.8,0,1.6,35,76.7,575.0,2300.0
0,6,3,Rural,0,0,3,24.5,7,7.9,6,11.8,2,0.5,1,2,0.55,3,3.4100000000000006,3,7.3,1,3.5,0,0.77,1,1.8,1,0.8,1,1.0,28,34.7,173.5,1041.2
71,6,1,Urban,1,1,5,34.9,24,6.5,2,13.08,3,0.96,1,1,0.55,2,5.940000000000001,0,1.3,1,2.7,2,2.09,2,1.1,0,1.0,1,0.8,39,36.5,182.4,1094.5
3,6,3,Urban,0,0,8,34.5,20,4.4,6,11.88,1,12.0,2,2,0.2,1,4.1,2,1.3,1,0.2,1,1.4,1,1.2,0,0.5,0,0.4,37,39.6,198.0,1187.8
31,8,3,Urban,1,0,1,15.4,25,4.3,6,5.7,4,2.7,2,2,0.5,5,7.6,2,6.3,2,0.1,1,1.3,1,1.6,1,0.6,1,2.2,52,34.9,130.8,1046.6
18,6,3,Urban,1,0,2,17.5,18,3.1,3,7.8,1,9.3,1,0,0.5,3,1.9,3,2.9,2,3.0,0,1.0,1,0.4,1,0.9,0,2.4,33,37.9,189.5,1136.8
77,6,1,Urban,0,0,9,31.7,20,3.6,6,7.2,5,7.0,2,1,0.3,3,3.7,1,2.1,2,3.8,2,1.8,1,0.1,0,0.5,0,2.7,43,102.8,514.1,3084.8
8,3,3,Urban,1,1,11,22.1,10,6.0,6,7.6,3,10.3,2,2,1.1,4,1.32,2,0.8,1,1.4,0,0.77,0,1.5,1,0.7,0,3.0,31,56.4,564.0,1691.9
23,3,3,Urban,0,0,9,35.5,20,8.0,4,11.9,3,7.3,1,0,0.54,2,5.49,0,6.3,1,1.8,2,0.09000000000000001,1,1.3,0,0.8,1,1.4,35,68.4,683.6,2050.9
15,6,1,Urban,0,0,9,36.3,7,6.4,7,9.7,1,7.6,2,1,0.7,2,7.0,3,2.8,2,1.7,0,1.0,0,1.1,0,0.3,0,1.8,25,39.2,196.0,1175.7
31,8,3,Rural,0,0,12,17.5,16,4.9,2,7.0,5,10.1,2,2,0.6,3,2.2,1,0.7,2,1.6,2,1.1,2,1.5,1,0.2,1,2.0,39,102.2,383.2,3065.5
3,8,1,Urban,1,0,2,14.8,15,7.7,6,4.6,0,6.6,2,1,0.4,4,5.2,2,0.6,1,1.2,0,0.3,0,0.9,0,0.8,0,3.0,31,15.7,58.8,470.6
9,5,3,Urban,0,0,11,23.9,17,4.0,2,6.4,0,4.4,2,1,0.1,3,2.5,0,7.7,2,1.3,0,1.3,0,2.0,1,0.1,1,1.2,29,21.3,127.9,639.5
9,8,2,Urban,0,1,2,15.8,20,5.7,4,4.7,2,9.7,2,2,0.9900000000000001,4,2.09,3,6.7,1,2.3,0,1.87,1,0.2,0,0.2,0,2.8,39,49.0,183.6,1468.5
30,5,2,Rural,0,0,5,35.4,22,7.0,7,12.239999999999998,4,5.3999999999999995,2,0,0.1,3,5.2,3,1.9,1,1.6,2,0.4,2,1.2,0,0.7,0,2.9,46,67.9,407.1,2035.7
7,6,1,Urban,1,0,3,27.0,12,7.1,6,5.0,1,9.2,1,0,0.7,3,2.4,1,2.8,0,2.4,0,0.5,0,1.0,1,0.2,0,2.3,25,20.0,100.0,600.2
25,8,3,Urban,1,1,1,14.6,18,7.6,3,5.2,3,6.9,1,0,0.66,2,4.4,0,3.1,3,1.5,2,1.7600000000000002,2,0.6,1,0.1,1,1.7,36,56.5,212.0,1696.2
5,3,1,Rural,0,0,10,22.7,13,3.2,5,6.6,2,7.3,2,2,0.4,4,4.7,2,1.7,1,3.9,1,0.1,1,0.7,1,0.8,1,2.3,35,56.0,559.7,1679.0
50,5,3,Rural,0,0,2,12.6,21,7.9,7,9.5,2,4.7,1,1,0.8,3,1.7,0,4.1,1,2.6,1,1.6,1,0.6,0,0.8,0,2.1,38,41.3,248.1,1240.3
74,3,1,Urban,0,0,1,15.0,14,4.4,5,5.2,5,7.6,1,0,0.9,4,5.1,2,6.6,1,3.8,2,1.0,2,1.8,1,0.6,0,0.6,37,78.9,789.1,2367.4
21,4,2,Urban,0,0,7,35.5,23,3.2,6,8.76,5,4.919999999999999,2,0,0.5,2,4.9,2,7.3,1,3.3,2,1.7,2,1.8,0,0.7,0,1.2,45,78.3,587.6,2350.3
13,3,1,Urban,1,0,11,25.5,11,8.0,7,5.7,2,7.0,2,1,0.7,4,6.2,3,1.6,3,2.3,1,1.6,0,1.7,1,0.5,1,1.2,36,64.2,642.3,1927.0
9,6,2,Urban,1,0,12,12.1,15,7.4,3,10.0,1,1.4,1,2,0.4,1,4.0,2,2.0,0,3.4,0,0.4,0,1.5,1,0.4,0,2.1,26,11.5,57.5,345.1
1,8,2,Urban,0,0,5,32.5,16,3.9,4,8.16,2,13.68,2,2,0.3,2,4.6,1,0.7,1,0.6,1,1.7,1,1.0,0,1.0,1,1.3,33,69.0,258.8,2070.0
12,8,2,Urban,0,0,8,29.4,10,4.2,2,8.88,2,0.84,2,2,0.8,4,3.3,0,2.8,1,0.2,1,0.2,1,0.8,1,0.7,1,0.6,27,15.6,58.3,466.7
34,7,1,Urban,0,0,12,13.4,13,6.6,5,9.8,5,0.2,2,2,0.8,5,3.0,0,7.0,2,0.9,1,0.1,1,1.4,1,0.4,1,0.5,38,25.0,107.3,751.3
29,6,1,Urban,1,0,9,37.6,19,7.7,3,7.5,3,7.2,1,0,0.6,5,1.9,0,0.8,2,3.6,2,1.5,1,1.9,0,0.6,0,1.2,36,79.8,399.2,2395.4
73,4,2,Rural,1,1,5,32.2,20,6.5,3,8.76,3,8.76,1,0,0.9900000000000001,2,5.5440000000000005,0,3.4,2,3.4,1,1.9800000000000002,1,1.2,1,0.8,1,0.7,35,85.2,639.3,2557.3
14,8,1,Urban,0,0,3,21.8,7,4.5,5,4.9,1,11.1,2,1,0.3,3,1.3,2,1.0,3,2.5,0,0.8,1,1.2,1,1.0,1,0.4,27,53.9,202.2,1617.4
32,3,3,Urban,0,0,12,17.8,24,6.0,3,6.6,4,0.4,2,1,0.4,4,5.3,0,4.6,1,2.7,2,0.7,1,1.3,1,0.9,1,0.7,44,35.4,354.3,1063.0
19,5,2,Rural,0,0,7,30.2,22,3.3,6,12.719999999999999,1,6.0,2,1,0.9,1,1.8,2,2.1,2,3.6,0,0.9,1,0.1,1,0.8,0,3.0,39,51.5,309.1,1545.5
28,6,3,Rural,0,1,6,36.5,16,4.2,2,10.44,4,5.88,1,0,1.1,3,1.2100000000000002,2,5.3,3,1.3,1,1.6500000000000001,2,0.4,0,0.6,1,0.5,35,74.1,370.5,2222.9
10,8,2,Urban,0,1,3,23.9,14,7.7,4,6.2,1,3.3,2,2,0.77,1,5.06,1,6.5,2,1.9,0,0.8800000000000001,0,0.5,1,0.7,1,1.1,29,34.9,130.8,1046.5
18,5,3,Urban,0,0,12,16.2,22,4.4,6,11.0,2,10.0,1,0,0.2,4,3.2,2,6.7,1,0.4,1,0.7,0,0.3,0,0.8,1,2.4,40,47.0,282.2,1411.0
16,3,2,Urban,1,1,2,11.7,20,4.8,4,11.0,1,9.2,1,2,0.33,2,3.3000000000000003,1,2.1,2,2.0,0,1.6500000000000001,0,0.0,1,0.7,0,2.6,34,33.5,335.1,1005.2
34,8,2,Urban,0,0,11,25.1,13,5.6,2,7.7,5,10.1,1,2,0.4,3,3.0,0,4.0,1,0.3,1,1.0,1,0.4,1,0.9,0,0.6,30,89.4,335.4,2683.3
73,4,2,Urban,0,1,8,31.5,12,4.5,5,10.319999999999999,2,7.919999999999999,2,1,0.55,3,4.840000000000001,1,7.1,1,1.4,1,1.1,1,1.0,1,0.4,1,1.1,31,49.0,367.5,1469.9
10,6,1,Urban,1,0,11,21.1,20,3.6,3,5.9,4,7.0,2,1,0.6,2,2.7,2,7.8,1,2.6,0,0.3,0,2.0,1,0.7,0,1.9,36,54.1,270.7,1624.3
2,5,3,Urban,0,0,11,22.5,7,5.3,4,10.0,3,8.0,2,2,0.4,4,7.9,1,1.6,0,2.5,0,0.4,0,1.3,0,0.1,1,2.0,24,51.5,309.1,1545.4
18,8,2,Urban,0,0,11,25.8,17,3.1,5,5.3,3,9.2,1,0,0.3,3,6.2,0,3.0,1,0.0,1,1.4,1,1.6,1,0.7,0,1.4,33,56.4,211.6,1692.6
23,6,1,Urban,1,1,6,30.6,22,4.8,7,11.88,5,5.28,1,0,0.44000000000000006,5,6.2700000000000005,3,6.6,2,2.9,2,2.2,2,0.9,1,0.9,0,0.1,50,83.3,416.5,2499.0
5,8,2,Urban,0,0,12,18.7,11,4.3,6,4.7,3,9.5,1,1,0.54,2,2.9699999999999998,0,0.8,0,2.4,1,1.4400000000000002,0,0.7,0,0.6,0,2.4,25,46.7,175.2,1401.4
40,6,3,Urban,1,0,6,41.9,15,6.1,2,12.12,5,0.6,1,1,1.0,5,7.6,0,4.2,3,3.7,1,1.9,1,1.2,0,0.7,0,0.0,34,56.9,284.4,1706.5
75,5,2,Urban,0,0,10,24.4,10,3.8,6,5.6,3,5.3,2,2,0.1,5,7.2,0,7.8,1,1.9,1,1.3,2,1.8,1,0.4,1,2.8,34,54.3,325.9,1629.4
79,4,1,Urban,0,0,7,37.1,21,6.5,2,13.68,4,0.96,1,2,0.3,3,3.6,0,0.3,2,0.8,2,1.7,1,1.6,0,0.2,0,2.8,38,33.9,254.0,1016.0
7,6,2,Urban,1,0,6,31.8,5,5.1,6,9.12,1,0.0,2,2,0.7200000000000001,4,1.08,3,2.9,2,3.3,0,1.71,0,1.8,0,1.0,0,2.5,25,30.9,154.6,927.6
56,4,2,Urban,0,0,11,20.4,10,5.5,5,8.9,5,6.3,2,1,0.6,2,5.0,0,4.9,2,2.5,2,0.2,1,0.5,1,0.6,1,2.8,32,81.0,607.4,2429.5
38,4,2,Urban,0,0,6,28.6,14,4.8,4,12.6,5,0.12,2,2,0.1,3,3.5,2,2.8,3,2.5,1,0.5,1,0.2,1,1.0,0,2.7,38,44.5,333.6,1334.2
15,3,2,Urban,0,0,4,31.4,7,3.7,2,4.4,2,10.4,2,2,0.3,4,5.5,2,1.3,3,3.1,0,0.4,1,0.3,0,0.7,1,0.5,26,81.2,811.6,2434.9
29,8,1,Urban,0,0,9,32.4,16,3.7,6,10.1,3,0.0,2,2,0.4,5,6.0,2,7.4,2,3.0,2,1.9,2,1.3,1,1.0,0,0.2,43,48.8,182.9,1463.5
58,5,2,Urban,0,0,1,15.6,18,3.8,2,6.1,2,6.9,1,0,0.6,2,7.7,3,0.6,1,3.8,2,1.5,2,0.2,1,0.5,0,1.3,34,46.5,279.2,1396.1
18,3,3,Urban,0,0,5,32.3,17,6.2,3,6.84,1,6.359999999999999,2,2,0.9900000000000001,2,6.16,0,0.0,2,2.5,1,1.4300000000000002,1,0.0,1,0.1,0,2.7,32,45.6,456.1,1368.4
12,7,3,Urban,0,0,3,24.4,9,4.4,6,10.2,4,3.8,2,1,0.7,1,1.3,0,1.5,1,3.8,1,1.9,1,1.6,1,0.7,0,1.3,27,52.2,223.7,1566.0
17,8,2,Urban,0,0,5,29.1,10,6.1,3,9.36,2,8.64,2,2,0.6,1,2.1,1,4.3,3,1.0,0,1.2,0,0.5,0,0.7,1,1.7,25,57.0,213.7,1709.3
22,3,1,Urban,1,0,10,30.5,16,4.1,4,11.1,4,1.6,1,0,0.6,3,5.1,1,5.2,3,1.4,1,0.9,1,1.0,0,0.6,1,0.9,35,39.7,397.1,1191.2
7,6,3,Rural,1,1,5,31.0,6,6.7,4,6.6,2,3.36,1,2,0.24200000000000005,2,4.719,2,5.1,1,2.7,0,1.6940000000000002,1,0.2,1,0.3,0,2.2,22,27.7,138.4,830.4
64,6,2,Rural,0,0,3,21.4,21,4.2,3,9.1,5,9.8,2,1,1.0,3,4.7,0,2.1,2,3.8,2,0.8,2,1.4,1,0.5,1,1.6,43,117.4,587.0,3522.0
36,6,2,Urban,1,0,7,31.2,13,7.4,3,10.799999999999999,2,10.2,2,1,0.7,5,4.5,0,7.6,1,0.2,2,0.5,1,0.6,0,0.7,1,0.0,31,44.4,222.0,1331.9
29,7,1,Urban,0,0,9,32.8,16,6.0,7,10.6,5,1.7,2,2,0.6,3,5.3,3,3.1,3,3.7,1,0.3,1,0.1,1,0.2,1,1.7,45,83.2,356.7,2497.2
0,4,2,Rural,1,1,6,30.4,15,4.6,4,11.28,2,8.28,1,1,0.44000000000000006,4,7.48,2,6.4,0,2.3,1,1.1,1,1.4,1,0.5,0,0.7,32,40.7,305.6,1222.2
27,6,1,Urban,1,0,6,36.2,18,7.7,4,7.8,3,9.719999999999999,1,0,0.7,4,6.5,2,4.4,1,3.5,1,1.5,2,1.2,0,0.3,1,1.1,37,80.0,400.0,2399.8
5,8,3,Rural,0,1,8,36.4,19,3.7,6,10.56,3,13.319999999999999,1,1,0.09900000000000002,2,7.029000000000001,2,4.1,0,1.9,1,1.485,1,0.3,0,0.1,1,1.3,37,88.0,330.0,2640.0
4,8,2,Rural,0,0,2,17.1,17,7.8,4,11.0,2,5.8,1,1,0.45,4,4.680000000000001,3,7.8,1,2.6,0,1.26,1,2.0,0,0.1,0,1.5,34,46.5,174.4,1394.9
23,3,1,Rural,1,0,8,35.0,23,3.3,3,12.96,3,9.719999999999999,1,2,0.11000000000000001,5,2.2,1,0.5,1,2.0,2,0.33,1,1.6,1,0.1,0,1.2,43,65.1,651.2,1953.6
16,4,2,Urban,1,0,12,15.4,14,5.9,2,10.9,3,4.3,1,1,0.9,2,3.2,0,7.4,3,2.6,0,0.2,0,1.7,1,0.8,1,2.5,28,53.4,400.4,1601.6
24,3,2,Urban,0,0,1,13.2,25,7.0,3,8.3,2,7.4,1,1,1.0,3,1.7,1,0.2,2,1.6,2,1.5,2,0.6,1,0.3,1,1.9,44,55.0,550.2,1650.5
3,3,3,Urban,0,1,4,27.3,19,6.8,4,10.1,2,3.6,2,0,0.44000000000000006,4,2.4200000000000004,0,3.4,1,2.5,1,0.77,0,1.1,1,1.0,0,0.8,34,36.7,367.3,1101.9
18,6,2,Urban,0,0,1,14.8,10,6.5,6,5.8,4,5.7,2,0,0.44000000000000006,2,4.07,1,7.1,2,3.4,1,0.55,0,1.4,0,0.3,0,0.4,28,66.5,332.5,1995.2
9,3,1,Urban,1,0,10,32.0,20,3.1,5,11.5,0,7.4,2,2,0.2,3,1.1,2,5.5,1,0.9,1,1.6,1,0.6,1,0.5,1,1.6,39,20.0,199.9,599.6
73,7,1,Urban,0,0,12,11.4,11,4.6,5,8.3,5,10.7,2,2,0.9,4,2.3,2,4.9,2,3.2,1,0.1,1,1.8,1,0.9,1,2.7,37,107.7,461.6,3231.4
26,8,1,Urban,0,1,11,26.9,21,4.5,6,9.2,4,9.3,2,2,0.8800000000000001,4,4.07,0,7.3,1,3.0,1,1.32,2,1.6,0,0.1,1,0.4,44,93.4,350.2,2802.0
33,8,2,Urban,0,0,9,34.2,18,3.3,5,8.7,2,10.4,2,0,0.33,3,4.95,2,6.0,3,0.5,1,1.6500000000000001,2,1.3,1,0.6,0,1.2,39,62.1,232.7,1861.9
11,8,2,Urban,1,0,11,22.9,10,6.8,2,5.0,4,6.1,1,0,0.1,1,5.5,2,1.3,1,2.3,1,0.0,1,0.9,0,0.5,1,0.2,24,47.3,177.4,1419.6
3,4,3,Urban,0,1,11,20.3,13,4.2,4,10.7,2,6.5,1,0,0.0,1,5.390000000000001,0,8.0,2,2.2,0,1.6500000000000001,0,0.2,1,0.2,0,0.4,24,43.4,325.8,1303.3
76,6,2,Urban,1,0,3,21.3,18,7.8,2,6.8,3,3.9,1,1,0.77,5,8.58,1,4.8,1,0.4,2,0.66,2,1.5,0,0.0,1,1.3,37,35.4,177.0,1062.1
10,6,1,Urban,0,0,11,22.0,11,6.3,6,11.6,3,5.7,1,1,0.9,2,3.6,0,7.7,1,3.0,0,1.8,1,0.8,1,0.2,0,1.3,27,49.4,247.2,1482.9
18,3,1,Urban,0,0,6,39.5,19,6.2,4,5.3999999999999995,3,9.36,2,1,0.33,3,7.370000000000001,2,1.7,2,0.5,1,0.55,1,1.6,0,0.1,0,2.7,38,71.6,716.5,2149.5
